"","time","COROP_LEV","COROP_AFN","AANTAL"
"14989",2021-10-01,"CR34","CR16",800
"14990",2021-10-01,"CR34","CR17",15082
"14991",2021-10-01,"CR34","CR30",2476
"14992",2021-10-01,"CR34","CR33",8898
"14993",2021-10-01,"CR34","CR34",36844
"14994",2021-10-01,"CR34","CR35",46232
"14995",2021-10-01,"CR34","CR36",56821
"14996",2021-10-01,"CR34","CR37",7585
"14997",2021-10-01,"CR34","CR38",7392
"14998",2021-10-01,"CR35","CR10",2
"14999",2021-10-01,"CR35","CR11",900
"15000",2021-10-01,"CR35","CR12",4110
"15001",2021-10-01,"CR35","CR13",31962
"15002",2021-10-01,"CR35","CR14",99197
"15003",2021-10-01,"CR35","CR15",6104
"15004",2021-10-01,"CR35","CR16",760
"15005",2021-10-01,"CR35","CR17",67722
"15006",2021-10-01,"CR35","CR28",182
"15007",2021-10-01,"CR35","CR29",2496
"15008",2021-10-01,"CR35","CR30",1840
"15009",2021-10-01,"CR35","CR31",360
"15010",2021-10-01,"CR35","CR32",8624
"15011",2021-10-01,"CR35","CR33",8890
"15012",2021-10-01,"CR35","CR34",2980
"15013",2021-10-01,"CR35","CR35",542425
"15014",2021-10-01,"CR35","CR36",229752
"15015",2021-10-01,"CR35","CR37",50730
"15016",2021-10-01,"CR35","CR38",24137
"15017",2021-10-01,"CR36","CR01",6913
"15018",2021-10-01,"CR36","CR10",580
"15019",2021-10-01,"CR36","CR12",1470
"15020",2021-10-01,"CR36","CR13",21673
"15021",2021-10-01,"CR36","CR14",110525
"15022",2021-10-01,"CR36","CR15",1798
"15023",2021-10-01,"CR36","CR16",3671
"15024",2021-10-01,"CR36","CR17",46126
"15025",2021-10-01,"CR36","CR28",8
"15026",2021-10-01,"CR36","CR29",5844
"15027",2021-10-01,"CR36","CR30",1843
"15028",2021-10-01,"CR36","CR31",1632
"15029",2021-10-01,"CR36","CR32",2666
"15030",2021-10-01,"CR36","CR33",17876
"15031",2021-10-01,"CR36","CR34",8100
"15032",2021-10-01,"CR36","CR35",198450
"15033",2021-10-01,"CR36","CR36",407768
"15034",2021-10-01,"CR36","CR37",36026
"15035",2021-10-01,"CR36","CR38",39391
"15036",2021-10-01,"CR36","CR39",102
"15037",2021-10-01,"CR36","CR40",1432
"15038",2021-10-01,"CR37","CR10",4000
"15039",2021-10-01,"CR37","CR13",21044
"15040",2021-10-01,"CR37","CR14",50205
"15041",2021-10-01,"CR37","CR15",1547
"15042",2021-10-01,"CR37","CR16",4
"15043",2021-10-01,"CR37","CR17",36718
"15044",2021-10-01,"CR37","CR23",1380
"15045",2021-10-01,"CR37","CR30",658
"15046",2021-10-01,"CR37","CR32",864
"15047",2021-10-01,"CR37","CR34",1092
"15048",2021-10-01,"CR37","CR35",140786
"15049",2021-10-01,"CR37","CR36",128140
"15050",2021-10-01,"CR37","CR37",146515
"15051",2021-10-01,"CR37","CR38",34386
"15052",2021-10-01,"CR37","CR40",7712
"15053",2021-10-01,"CR38","CR11",552
"15054",2021-10-01,"CR38","CR12",480
"15055",2021-10-01,"CR38","CR13",750
"15056",2021-10-01,"CR38","CR14",36037
"15057",2021-10-01,"CR38","CR15",180
"15058",2021-10-01,"CR38","CR17",17556
"15059",2021-10-01,"CR38","CR30",100
"15060",2021-10-01,"CR38","CR31",3890
"15061",2021-10-01,"CR38","CR35",34646
"15062",2021-10-01,"CR38","CR36",71282
"15063",2021-10-01,"CR38","CR37",22471
"15064",2021-10-01,"CR38","CR38",100056
"15065",2021-10-01,"CR38","CR39",720
"15066",2021-10-01,"CR38","CR40",300
"15067",2021-10-01,"CR39","CR14",1102
"15068",2021-10-01,"CR39","CR17",216
"15069",2021-10-01,"CR39","CR36",1466
"15070",2021-10-01,"CR39","CR38",870
"15071",2021-10-01,"CR39","CR39",412
"15072",2021-10-01,"CR40","CR09",2
"15073",2021-10-01,"CR40","CR10",8
"15074",2021-10-01,"CR40","CR12",1906
"15075",2021-10-01,"CR40","CR13",3594
"15076",2021-10-01,"CR40","CR14",3522
"15077",2021-10-01,"CR40","CR15",684
"15078",2021-10-01,"CR40","CR17",5254
"15079",2021-10-01,"CR40","CR29",5
"15080",2021-10-01,"CR40","CR30",172
"15081",2021-10-01,"CR40","CR35",12972
"15082",2021-10-01,"CR40","CR36",298
"15083",2021-10-01,"CR40","CR37",300
"15084",2021-10-01,"CR40","CR38",528
"15085",2021-10-01,"CR40","CR39",10
"15086",2021-10-01,"CR40","CR40",1698
"15087",2021-11-01,"CR01","CR01",7334
"15088",2021-11-01,"CR01","CR02",6
"15089",2021-11-01,"CR01","CR03",92
"15090",2021-11-01,"CR01","CR05",202
"15091",2021-11-01,"CR01","CR06",384
"15092",2021-11-01,"CR01","CR08",5029
"15093",2021-11-01,"CR01","CR09",836
"15094",2021-11-01,"CR01","CR10",2400
"15095",2021-11-01,"CR01","CR11",780
"15096",2021-11-01,"CR01","CR12",958
"15097",2021-11-01,"CR01","CR13",10569
"15098",2021-11-01,"CR01","CR14",10890
"15099",2021-11-01,"CR01","CR17",220
"15100",2021-11-01,"CR01","CR35",20363
"15101",2021-11-01,"CR01","CR36",2866
"15102",2021-11-01,"CR02","CR03",236
"15103",2021-11-01,"CR02","CR04",2
"15104",2021-11-01,"CR02","CR10",86
"15105",2021-11-01,"CR02","CR14",2854
"15106",2021-11-01,"CR03","CR01",288
"15107",2021-11-01,"CR03","CR03",2932
"15108",2021-11-01,"CR03","CR04",472
"15109",2021-11-01,"CR03","CR06",1632
"15110",2021-11-01,"CR03","CR07",18
"15111",2021-11-01,"CR03","CR08",4
"15112",2021-11-01,"CR03","CR10",541
"15113",2021-11-01,"CR03","CR11",744
"15114",2021-11-01,"CR03","CR12",4
"15115",2021-11-01,"CR03","CR13",390
"15116",2021-11-01,"CR03","CR14",2964
"15117",2021-11-01,"CR03","CR17",40
"15118",2021-11-01,"CR03","CR35",396
"15119",2021-11-01,"CR03","CR36",5589
"15120",2021-11-01,"CR04","CR03",6
"15121",2021-11-01,"CR04","CR04",6128
"15122",2021-11-01,"CR04","CR06",88
"15123",2021-11-01,"CR04","CR08",4
"15124",2021-11-01,"CR04","CR10",1904
"15125",2021-11-01,"CR04","CR13",2020
"15126",2021-11-01,"CR04","CR14",30
"15127",2021-11-01,"CR04","CR17",786
"15128",2021-11-01,"CR04","CR18",2
"15129",2021-11-01,"CR04","CR35",4294
"15130",2021-11-01,"CR04","CR36",690
"15131",2021-11-01,"CR05","CR01",3744
"15132",2021-11-01,"CR05","CR04",5
"15133",2021-11-01,"CR05","CR05",1806
"15134",2021-11-01,"CR05","CR06",10
"15135",2021-11-01,"CR05","CR13",2681
"15136",2021-11-01,"CR05","CR14",607
"15137",2021-11-01,"CR05","CR17",2100
"15138",2021-11-01,"CR05","CR28",560
"15139",2021-11-01,"CR05","CR35",1634
"15140",2021-11-01,"CR05","CR36",698
"15141",2021-11-01,"CR05","CR37",684
"15142",2021-11-01,"CR06","CR01",2942
"15143",2021-11-01,"CR06","CR03",4666
"15144",2021-11-01,"CR06","CR04",360
"15145",2021-11-01,"CR06","CR05",1458
"15146",2021-11-01,"CR06","CR06",2250
"15147",2021-11-01,"CR06","CR07",3031
"15148",2021-11-01,"CR06","CR10",550
"15149",2021-11-01,"CR06","CR11",640
"15150",2021-11-01,"CR06","CR12",5154
"15151",2021-11-01,"CR06","CR13",1934
"15152",2021-11-01,"CR06","CR14",1380
"15153",2021-11-01,"CR06","CR15",760
"15154",2021-11-01,"CR06","CR17",5868
"15155",2021-11-01,"CR06","CR30",16
"15156",2021-11-01,"CR06","CR33",1254
"15157",2021-11-01,"CR06","CR35",198
"15158",2021-11-01,"CR06","CR36",7178
"15159",2021-11-01,"CR06","CR38",1190
"15160",2021-11-01,"CR07","CR01",1148
"15161",2021-11-01,"CR07","CR03",58
"15162",2021-11-01,"CR07","CR05",372
"15163",2021-11-01,"CR07","CR06",3030
"15164",2021-11-01,"CR07","CR07",2894
"15165",2021-11-01,"CR07","CR08",6
"15166",2021-11-01,"CR07","CR09",336
"15167",2021-11-01,"CR07","CR10",1092
"15168",2021-11-01,"CR07","CR12",6
"15169",2021-11-01,"CR07","CR13",2659
"15170",2021-11-01,"CR07","CR14",3433
"15171",2021-11-01,"CR07","CR15",2634
"15172",2021-11-01,"CR07","CR16",2168
"15173",2021-11-01,"CR07","CR17",6284
"15174",2021-11-01,"CR07","CR30",120
"15175",2021-11-01,"CR07","CR35",3292
"15176",2021-11-01,"CR07","CR36",3043
"15177",2021-11-01,"CR08","CR01",4146
"15178",2021-11-01,"CR08","CR03",400
"15179",2021-11-01,"CR08","CR06",576
"15180",2021-11-01,"CR08","CR08",3330
"15181",2021-11-01,"CR08","CR09",150
"15182",2021-11-01,"CR08","CR10",4958
"15183",2021-11-01,"CR08","CR12",6821
"15184",2021-11-01,"CR08","CR13",19924
"15185",2021-11-01,"CR08","CR14",4305
"15186",2021-11-01,"CR08","CR15",1110
"15187",2021-11-01,"CR08","CR16",7474
"15188",2021-11-01,"CR08","CR17",1402
"15189",2021-11-01,"CR08","CR35",13964
"15190",2021-11-01,"CR09","CR03",4
"15191",2021-11-01,"CR09","CR07",424
"15192",2021-11-01,"CR09","CR08",2096
"15193",2021-11-01,"CR09","CR09",234
"15194",2021-11-01,"CR09","CR10",2256
"15195",2021-11-01,"CR09","CR11",912
"15196",2021-11-01,"CR09","CR12",1158
"15197",2021-11-01,"CR09","CR13",6646
"15198",2021-11-01,"CR09","CR14",6345
"15199",2021-11-01,"CR09","CR16",324
"15200",2021-11-01,"CR09","CR17",3380
"15201",2021-11-01,"CR09","CR35",3238
"15202",2021-11-01,"CR09","CR36",584
"15203",2021-11-01,"CR10","CR01",12298
"15204",2021-11-01,"CR10","CR02",48
"15205",2021-11-01,"CR10","CR03",4
"15206",2021-11-01,"CR10","CR04",4
"15207",2021-11-01,"CR10","CR05",480
"15208",2021-11-01,"CR10","CR06",1424
"15209",2021-11-01,"CR10","CR07",2112
"15210",2021-11-01,"CR10","CR08",4818
"15211",2021-11-01,"CR10","CR09",5269
"15212",2021-11-01,"CR10","CR10",44941
"15213",2021-11-01,"CR10","CR11",4716
"15214",2021-11-01,"CR10","CR12",14018
"15215",2021-11-01,"CR10","CR13",22416
"15216",2021-11-01,"CR10","CR14",29144
"15217",2021-11-01,"CR10","CR15",4928
"15218",2021-11-01,"CR10","CR16",60
"15219",2021-11-01,"CR10","CR17",18274
"15220",2021-11-01,"CR10","CR23",20
"15221",2021-11-01,"CR10","CR24",6
"15222",2021-11-01,"CR10","CR30",190
"15223",2021-11-01,"CR10","CR35",32581
"15224",2021-11-01,"CR10","CR36",10184
"15225",2021-11-01,"CR10","CR38",900
"15226",2021-11-01,"CR10","CR40",1016
"15227",2021-11-01,"CR11","CR08",1470
"15228",2021-11-01,"CR11","CR09",384
"15229",2021-11-01,"CR11","CR10",10251
"15230",2021-11-01,"CR11","CR11",33460
"15231",2021-11-01,"CR11","CR12",9089
"15232",2021-11-01,"CR11","CR13",23792
"15233",2021-11-01,"CR11","CR14",29069
"15234",2021-11-01,"CR11","CR15",2408
"15235",2021-11-01,"CR11","CR17",10400
"15236",2021-11-01,"CR11","CR30",30
"15237",2021-11-01,"CR11","CR31",4392
"15238",2021-11-01,"CR11","CR35",13539
"15239",2021-11-01,"CR11","CR36",8470
"15240",2021-11-01,"CR11","CR40",2656
"15241",2021-11-01,"CR12","CR01",48
"15242",2021-11-01,"CR12","CR06",62
"15243",2021-11-01,"CR12","CR07",3408
"15244",2021-11-01,"CR12","CR08",15926
"15245",2021-11-01,"CR12","CR09",1614
"15246",2021-11-01,"CR12","CR10",19876
"15247",2021-11-01,"CR12","CR11",15765
"15248",2021-11-01,"CR12","CR12",92600
"15249",2021-11-01,"CR12","CR13",44334
"15250",2021-11-01,"CR12","CR14",75911
"15251",2021-11-01,"CR12","CR15",1680
"15252",2021-11-01,"CR12","CR16",504
"15253",2021-11-01,"CR12","CR17",47930
"15254",2021-11-01,"CR12","CR18",840
"15255",2021-11-01,"CR12","CR25",1920
"15256",2021-11-01,"CR12","CR28",480
"15257",2021-11-01,"CR12","CR30",2008
"15258",2021-11-01,"CR12","CR32",1736
"15259",2021-11-01,"CR12","CR34",2160
"15260",2021-11-01,"CR12","CR35",46019
"15261",2021-11-01,"CR12","CR36",4958
"15262",2021-11-01,"CR12","CR38",4222
"15263",2021-11-01,"CR13","CR01",6517
"15264",2021-11-01,"CR13","CR05",2400
"15265",2021-11-01,"CR13","CR06",720
"15266",2021-11-01,"CR13","CR08",2548
"15267",2021-11-01,"CR13","CR09",432
"15268",2021-11-01,"CR13","CR10",3035
"15269",2021-11-01,"CR13","CR11",3712
"15270",2021-11-01,"CR13","CR12",5958
"15271",2021-11-01,"CR13","CR13",67269
"15272",2021-11-01,"CR13","CR14",32100
"15273",2021-11-01,"CR13","CR15",4744
"15274",2021-11-01,"CR13","CR16",6688
"15275",2021-11-01,"CR13","CR17",69270
"15276",2021-11-01,"CR13","CR30",1313
"15277",2021-11-01,"CR13","CR32",2
"15278",2021-11-01,"CR13","CR33",3840
"15279",2021-11-01,"CR13","CR35",11876
"15280",2021-11-01,"CR13","CR36",9473
"15281",2021-11-01,"CR13","CR37",680
"15282",2021-11-01,"CR13","CR38",1462
"15283",2021-11-01,"CR13","CR40",1034
"15284",2021-11-01,"CR14","CR01",4520
"15285",2021-11-01,"CR14","CR06",58
"15286",2021-11-01,"CR14","CR07",420
"15287",2021-11-01,"CR14","CR09",660
"15288",2021-11-01,"CR14","CR10",3675
"15289",2021-11-01,"CR14","CR11",14240
"15290",2021-11-01,"CR14","CR12",45199
"15291",2021-11-01,"CR14","CR13",57719
"15292",2021-11-01,"CR14","CR14",179250
"15293",2021-11-01,"CR14","CR15",10834
"15294",2021-11-01,"CR14","CR17",23505
"15295",2021-11-01,"CR14","CR28",640
"15296",2021-11-01,"CR14","CR30",204
"15297",2021-11-01,"CR14","CR34",1000
"15298",2021-11-01,"CR14","CR35",73955
"15299",2021-11-01,"CR14","CR36",10240
"15300",2021-11-01,"CR14","CR37",10586
"15301",2021-11-01,"CR14","CR38",2984
"15302",2021-11-01,"CR14","CR40",1792
"15303",2021-11-01,"CR15","CR10",214
"15304",2021-11-01,"CR15","CR11",352
"15305",2021-11-01,"CR15","CR12",2294
"15306",2021-11-01,"CR15","CR13",13616
"15307",2021-11-01,"CR15","CR14",22157
"15308",2021-11-01,"CR15","CR15",7630
"15309",2021-11-01,"CR15","CR16",8816
"15310",2021-11-01,"CR15","CR17",10688
"15311",2021-11-01,"CR15","CR30",18
"15312",2021-11-01,"CR15","CR33",14
"15313",2021-11-01,"CR15","CR34",4140
"15314",2021-11-01,"CR15","CR35",18347
"15315",2021-11-01,"CR15","CR36",17970
"15316",2021-11-01,"CR15","CR37",4
"15317",2021-11-01,"CR15","CR38",2360
"15318",2021-11-01,"CR15","CR40",1088
"15319",2021-11-01,"CR16","CR10",666
"15320",2021-11-01,"CR16","CR12",1000
"15321",2021-11-01,"CR16","CR13",6606
"15322",2021-11-01,"CR16","CR14",10619
"15323",2021-11-01,"CR16","CR15",2846
"15324",2021-11-01,"CR16","CR16",2902
"15325",2021-11-01,"CR16","CR17",15495
"15326",2021-11-01,"CR16","CR28",2034
"15327",2021-11-01,"CR16","CR30",1540
"15328",2021-11-01,"CR16","CR33",2352
"15329",2021-11-01,"CR16","CR34",16
"15330",2021-11-01,"CR16","CR35",33080
"15331",2021-11-01,"CR16","CR36",3516
"15332",2021-11-01,"CR16","CR38",1660
"15333",2021-11-01,"CR17","CR01",4098
"15334",2021-11-01,"CR17","CR06",140
"15335",2021-11-01,"CR17","CR10",1752
"15336",2021-11-01,"CR17","CR12",1730
"15337",2021-11-01,"CR17","CR13",16912
"15338",2021-11-01,"CR17","CR14",6868
"15339",2021-11-01,"CR17","CR15",2594
"15340",2021-11-01,"CR17","CR16",1256
"15341",2021-11-01,"CR17","CR17",42334
"15342",2021-11-01,"CR17","CR25",200
"15343",2021-11-01,"CR17","CR28",1252
"15344",2021-11-01,"CR17","CR30",1284
"15345",2021-11-01,"CR17","CR32",36
"15346",2021-11-01,"CR17","CR33",640
"15347",2021-11-01,"CR17","CR34",144
"15348",2021-11-01,"CR17","CR35",10278
"15349",2021-11-01,"CR17","CR36",5366
"15350",2021-11-01,"CR17","CR37",1067
"15351",2021-11-01,"CR17","CR38",1156
"15352",2021-11-01,"CR17","CR40",1910
"15353",2021-11-01,"CR18","CR13",5548
"15354",2021-11-01,"CR18","CR14",1200
"15355",2021-11-01,"CR18","CR17",1522
"15356",2021-11-01,"CR18","CR18",672
"15357",2021-11-01,"CR18","CR19",24
"15358",2021-11-01,"CR18","CR30",42
"15359",2021-11-01,"CR18","CR36",204
"15360",2021-11-01,"CR19","CR13",1296
"15361",2021-11-01,"CR19","CR17",50
"15362",2021-11-01,"CR19","CR18",8
"15363",2021-11-01,"CR20","CR19",10
"15364",2021-11-01,"CR22","CR17",6
"15365",2021-11-01,"CR23","CR13",390
"15366",2021-11-01,"CR23","CR15",26
"15367",2021-11-01,"CR23","CR17",2162
"15368",2021-11-01,"CR23","CR18",80
"15369",2021-11-01,"CR23","CR19",100
"15370",2021-11-01,"CR24","CR13",4
"15371",2021-11-01,"CR25","CR13",2208
"15372",2021-11-01,"CR25","CR14",3288
"15373",2021-11-01,"CR25","CR15",6
"15374",2021-11-01,"CR25","CR17",2447
"15375",2021-11-01,"CR25","CR25",40
"15376",2021-11-01,"CR25","CR28",640
"15377",2021-11-01,"CR25","CR30",24
"15378",2021-11-01,"CR25","CR35",1356
"15379",2021-11-01,"CR28","CR13",2558
"15380",2021-11-01,"CR28","CR14",1628
"15381",2021-11-01,"CR28","CR15",538
"15382",2021-11-01,"CR28","CR16",106
"15383",2021-11-01,"CR28","CR17",3790
"15384",2021-11-01,"CR28","CR25",1576
"15385",2021-11-01,"CR28","CR26",20
"15386",2021-11-01,"CR28","CR28",86
"15387",2021-11-01,"CR28","CR30",6
"15388",2021-11-01,"CR28","CR34",1992
"15389",2021-11-01,"CR28","CR35",814
"15390",2021-11-01,"CR28","CR36",1010
"15391",2021-11-01,"CR29","CR17",2
"15392",2021-11-01,"CR29","CR28",278
"15393",2021-11-01,"CR29","CR32",26
"15394",2021-11-01,"CR29","CR33",34
"15395",2021-11-01,"CR29","CR36",11796
"15396",2021-11-01,"CR30","CR10",1032
"15397",2021-11-01,"CR30","CR11",7776
"15398",2021-11-01,"CR30","CR13",1563
"15399",2021-11-01,"CR30","CR14",688
"15400",2021-11-01,"CR30","CR15",70
"15401",2021-11-01,"CR30","CR17",1936
"15402",2021-11-01,"CR30","CR28",340
"15403",2021-11-01,"CR30","CR32",554
"15404",2021-11-01,"CR30","CR34",10
"15405",2021-11-01,"CR30","CR35",1366
"15406",2021-11-01,"CR30","CR36",462
"15407",2021-11-01,"CR31","CR13",208
"15408",2021-11-01,"CR31","CR17",2156
"15409",2021-11-01,"CR31","CR31",2942
"15410",2021-11-01,"CR31","CR35",3660
"15411",2021-11-01,"CR31","CR36",1660
"15412",2021-11-01,"CR32","CR12",3888
"15413",2021-11-01,"CR32","CR13",826
"15414",2021-11-01,"CR32","CR14",3894
"15415",2021-11-01,"CR32","CR15",402
"15416",2021-11-01,"CR32","CR17",1106
"15417",2021-11-01,"CR32","CR28",4
"15418",2021-11-01,"CR32","CR31",12
"15419",2021-11-01,"CR32","CR32",778
"15420",2021-11-01,"CR32","CR33",6012
"15421",2021-11-01,"CR32","CR35",9660
"15422",2021-11-01,"CR32","CR36",5083
"15423",2021-11-01,"CR33","CR13",7721
"15424",2021-11-01,"CR33","CR14",5461
"15425",2021-11-01,"CR33","CR15",936
"15426",2021-11-01,"CR33","CR16",320
"15427",2021-11-01,"CR33","CR17",31105
"15428",2021-11-01,"CR33","CR30",280
"15429",2021-11-01,"CR33","CR32",2774
"15430",2021-11-01,"CR33","CR33",46678
"15431",2021-11-01,"CR33","CR34",3702
"15432",2021-11-01,"CR33","CR35",48830
"15433",2021-11-01,"CR33","CR36",20072
"15434",2021-11-01,"CR33","CR37",3072
"15435",2021-11-01,"CR33","CR38",3176
"15436",2021-11-01,"CR34","CR12",1200
"15437",2021-11-01,"CR34","CR13",7026
"15438",2021-11-01,"CR34","CR14",12425
"15439",2021-11-01,"CR34","CR15",166
"15440",2021-11-01,"CR34","CR16",1000
"15441",2021-11-01,"CR34","CR17",15586
"15442",2021-11-01,"CR34","CR30",2491
"15443",2021-11-01,"CR34","CR31",1584
"15444",2021-11-01,"CR34","CR33",4402
"15445",2021-11-01,"CR34","CR34",46516
"15446",2021-11-01,"CR34","CR35",60174
"15447",2021-11-01,"CR34","CR36",65915
"15448",2021-11-01,"CR34","CR37",5424
"15449",2021-11-01,"CR34","CR38",2716
"15450",2021-11-01,"CR35","CR01",3072
"15451",2021-11-01,"CR35","CR10",416
"15452",2021-11-01,"CR35","CR12",2844
"15453",2021-11-01,"CR35","CR13",26509
"15454",2021-11-01,"CR35","CR14",97169
"15455",2021-11-01,"CR35","CR15",10797
"15456",2021-11-01,"CR35","CR17",73789
"15457",2021-11-01,"CR35","CR23",16
"15458",2021-11-01,"CR35","CR27",2
"15459",2021-11-01,"CR35","CR29",6064
"15460",2021-11-01,"CR35","CR30",2028
"15461",2021-11-01,"CR35","CR32",10028
"15462",2021-11-01,"CR35","CR33",11494
"15463",2021-11-01,"CR35","CR34",7336
"15464",2021-11-01,"CR35","CR35",563645
"15465",2021-11-01,"CR35","CR36",250178
"15466",2021-11-01,"CR35","CR37",71768
"15467",2021-11-01,"CR35","CR38",21406
"15468",2021-11-01,"CR36","CR01",2452
"15469",2021-11-01,"CR36","CR10",4362
"15470",2021-11-01,"CR36","CR12",2772
"15471",2021-11-01,"CR36","CR13",21669
"15472",2021-11-01,"CR36","CR14",121407
"15473",2021-11-01,"CR36","CR15",2608
"15474",2021-11-01,"CR36","CR16",2828
"15475",2021-11-01,"CR36","CR17",54008
"15476",2021-11-01,"CR36","CR29",5718
"15477",2021-11-01,"CR36","CR30",2410
"15478",2021-11-01,"CR36","CR31",2448
"15479",2021-11-01,"CR36","CR32",4912
"15480",2021-11-01,"CR36","CR33",17710
"15481",2021-11-01,"CR36","CR34",8612
"15482",2021-11-01,"CR36","CR35",224424
"15483",2021-11-01,"CR36","CR36",429014
"15484",2021-11-01,"CR36","CR37",43354
"15485",2021-11-01,"CR36","CR38",42490
"15486",2021-11-01,"CR36","CR39",196
"15487",2021-11-01,"CR36","CR40",1560
"15488",2021-11-01,"CR37","CR10",4005
"15489",2021-11-01,"CR37","CR11",8
"15490",2021-11-01,"CR37","CR12",1280
"15491",2021-11-01,"CR37","CR13",18976
"15492",2021-11-01,"CR37","CR14",52319
"15493",2021-11-01,"CR37","CR15",2476
"15494",2021-11-01,"CR37","CR17",38068
"15495",2021-11-01,"CR37","CR23",1600
"15496",2021-11-01,"CR37","CR30",880
"15497",2021-11-01,"CR37","CR32",1296
"15498",2021-11-01,"CR37","CR34",868
"15499",2021-11-01,"CR37","CR35",154796
"15500",2021-11-01,"CR37","CR36",162083
"15501",2021-11-01,"CR37","CR37",157574
"15502",2021-11-01,"CR37","CR38",39550
"15503",2021-11-01,"CR37","CR40",7968
"15504",2021-11-01,"CR38","CR11",36
"15505",2021-11-01,"CR38","CR12",482
"15506",2021-11-01,"CR38","CR13",480
"15507",2021-11-01,"CR38","CR14",43187
"15508",2021-11-01,"CR38","CR15",180
"15509",2021-11-01,"CR38","CR16",88
"15510",2021-11-01,"CR38","CR17",21168
"15511",2021-11-01,"CR38","CR30",252
"15512",2021-11-01,"CR38","CR31",3282
"15513",2021-11-01,"CR38","CR34",5221
"15514",2021-11-01,"CR38","CR35",37518
"15515",2021-11-01,"CR38","CR36",81595
"15516",2021-11-01,"CR38","CR37",24872
"15517",2021-11-01,"CR38","CR38",109732
"15518",2021-11-01,"CR38","CR39",1560
"15519",2021-11-01,"CR38","CR40",300
"15520",2021-11-01,"CR39","CR14",2306
"15521",2021-11-01,"CR39","CR36",1640
"15522",2021-11-01,"CR39","CR38",1716
"15523",2021-11-01,"CR39","CR39",2110
"15524",2021-11-01,"CR40","CR06",14
"15525",2021-11-01,"CR40","CR10",8
"15526",2021-11-01,"CR40","CR12",906
"15527",2021-11-01,"CR40","CR13",3944
"15528",2021-11-01,"CR40","CR14",3816
"15529",2021-11-01,"CR40","CR15",476
"15530",2021-11-01,"CR40","CR17",4806
"15531",2021-11-01,"CR40","CR30",4
"15532",2021-11-01,"CR40","CR33",2
"15533",2021-11-01,"CR40","CR34",176
"15534",2021-11-01,"CR40","CR35",11767
"15535",2021-11-01,"CR40","CR36",874
"15536",2021-11-01,"CR40","CR37",804
"15537",2021-11-01,"CR40","CR38",5238
"15538",2021-11-01,"CR40","CR40",1436
"15539",2021-12-01,"CR01","CR01",15012
"15540",2021-12-01,"CR01","CR03",704
"15541",2021-12-01,"CR01","CR05",612
"15542",2021-12-01,"CR01","CR08",5054
"15543",2021-12-01,"CR01","CR09",736
"15544",2021-12-01,"CR01","CR10",1990
"15545",2021-12-01,"CR01","CR11",1294
"15546",2021-12-01,"CR01","CR12",430
"15547",2021-12-01,"CR01","CR13",10430
"15548",2021-12-01,"CR01","CR14",8726
"15549",2021-12-01,"CR01","CR17",1396
"15550",2021-12-01,"CR01","CR35",24762
"15551",2021-12-01,"CR01","CR36",1678
"15552",2021-12-01,"CR02","CR03",246
"15553",2021-12-01,"CR02","CR10",88
"15554",2021-12-01,"CR02","CR14",2782
"15555",2021-12-01,"CR03","CR01",288
"15556",2021-12-01,"CR03","CR03",1696
"15557",2021-12-01,"CR03","CR04",714
"15558",2021-12-01,"CR03","CR06",1537
"15559",2021-12-01,"CR03","CR07",6
"15560",2021-12-01,"CR03","CR10",516
"15561",2021-12-01,"CR03","CR11",720
"15562",2021-12-01,"CR03","CR13",398
"15563",2021-12-01,"CR03","CR14",2438
"15564",2021-12-01,"CR03","CR17",58
"15565",2021-12-01,"CR03","CR35",398
"15566",2021-12-01,"CR03","CR36",5718
"15567",2021-12-01,"CR04","CR01",4
"15568",2021-12-01,"CR04","CR03",4
"15569",2021-12-01,"CR04","CR04",938
"15570",2021-12-01,"CR04","CR06",70
"15571",2021-12-01,"CR04","CR10",5884
"15572",2021-12-01,"CR04","CR13",2932
"15573",2021-12-01,"CR04","CR14",92
"15574",2021-12-01,"CR04","CR16",360
"15575",2021-12-01,"CR04","CR17",576
"15576",2021-12-01,"CR04","CR35",1736
"15577",2021-12-01,"CR04","CR36",442
"15578",2021-12-01,"CR05","CR01",3744
"15579",2021-12-01,"CR05","CR04",4
"15580",2021-12-01,"CR05","CR05",1042
"15581",2021-12-01,"CR05","CR06",16
"15582",2021-12-01,"CR05","CR09",50
"15583",2021-12-01,"CR05","CR13",1984
"15584",2021-12-01,"CR05","CR14",1858
"15585",2021-12-01,"CR05","CR17",1976
"15586",2021-12-01,"CR05","CR28",1120
"15587",2021-12-01,"CR05","CR35",1222
"15588",2021-12-01,"CR05","CR36",48
"15589",2021-12-01,"CR05","CR37",576
"15590",2021-12-01,"CR06","CR01",2600
"15591",2021-12-01,"CR06","CR03",990
"15592",2021-12-01,"CR06","CR04",960
"15593",2021-12-01,"CR06","CR06",1618
"15594",2021-12-01,"CR06","CR07",4004
"15595",2021-12-01,"CR06","CR09",600
"15596",2021-12-01,"CR06","CR10",1822
"15597",2021-12-01,"CR06","CR11",900
"15598",2021-12-01,"CR06","CR12",2688
"15599",2021-12-01,"CR06","CR13",3590
"15600",2021-12-01,"CR06","CR14",1270
"15601",2021-12-01,"CR06","CR17",5192
"15602",2021-12-01,"CR06","CR33",1906
"15603",2021-12-01,"CR06","CR36",8172
"15604",2021-12-01,"CR06","CR37",744
"15605",2021-12-01,"CR07","CR01",1148
